rank,sign,date,r_net,country,tenor_years,leg,wd,r_bucket,contribution
8,loss,2022-08-31,-0.014819278774990894,GB,2.0,long,0.35714285714285715,-0.02406111328982345,-0.004458491731739072
9,loss,2004-03-31,-0.013736338361674724,GB,7.0,short,-0.4166666666666667,-0.013873393127444332,0.0009791382699115316
9,loss,2004-03-31,-0.013736338361674724,GB,10.0,short,-0.4166666666666667,-0.018376313751391413,0.0009710360319075562
9,loss,2004-03-31,-0.013736338361674724,GB,5.0,short,-0.4166666666666667,-0.00975704497534262,0.0009208358847335235
9,loss,2004-03-31,-0.013736338361674724,DE,1.0,short,-0.4166666666666667,-0.002012385433414185,0.0008546669120398418
9,loss,2004-03-31,-0.013736338361674724,GB,20.0,short,-0.4166666666666667,-0.026048328357428027,0.0008438849318514952
9,loss,2004-03-31,-0.013736338361674724,US,2.0,long,0.4166666666666667,-0.01166584805832209,-0.0024791863661106635
9,loss,2004-03-31,-0.013736338361674724,US,10.0,long,0.4166666666666667,-0.05132783540049894,-0.00259823092728532
9,loss,2004-03-31,-0.013736338361674724,US,7.0,long,0.4166666666666667,-0.04453804802981502,-0.0029939609986508455
9,loss,2004-03-31,-0.013736338361674724,US,5.0,long,0.4166666666666667,-0.03480664482768729,-0.003128552525770918
9,loss,2004-03-31,-0.013736338361674724,US,3.0,long,0.4166666666666667,-0.02233769846167981,-0.0032113925996722307
10,loss,2002-12-31,-0.01308399177918063,DE,5.0,long,0.45454545454545453,0.009799577157025027,0.0009875523281538548
10,loss,2002-12-31,-0.01308399177918063,CA,30.0,short,-0.45454545454545453,-0.013318672571315675,0.00040592188039957134
10,loss,2002-12-31,-0.01308399177918063,GB,1.0,short,-0.45454545454545453,0.00026152078806149096,-0.00012216512246612321
10,loss,2002-12-31,-0.01308399177918063,JP,5.0,short,-0.45454545454545453,0.002342680023096446,-0.00021471422282175225
10,loss,2002-12-31,-0.01308399177918063,DE,1.0,short,-0.45454545454545453,0.0005461381951719821,-0.00025476242096695353
10,loss,2002-12-31,-0.01308399177918063,CA,7.0,long,0.45454545454545453,-0.013252889797806793,-0.0010131869838079703
10,loss,2002-12-31,-0.01308399177918063,CA,5.0,long,0.45454545454545453,-0.012521965265744544,-0.0012695310913247086
10,loss,2002-12-31,-0.01308399177918063,JP,30.0,short,-0.45454545454545453,0.0684878979688751,-0.0013360276879791826
10,loss,2002-12-31,-0.01308399177918063,CA,3.0,long,0.45454545454545453,-0.009468761365560945,-0.0015236599950552428
10,loss,2002-12-31,-0.01308399177918063,CA,2.0,long,0.45454545454545453,-0.007462559479768576,-0.0017634404019642063
